corpus	fname	TimeSig	KeySig	last_mc	last_mn	length_qb	last_mc_unfolded	last_mn_unfolded	length_qb_unfolded	volta_mcs	all_notes_qb	n_onsets	n_onset_positions	guitar_chord_count	form_label_count	label_count	annotated_key	harmony_version	annotators	reviewers	composed_start	composed_end	composed_source	composer	workTitle	movementNumber	movementTitle	workNumber	poet	lyricist	arranger	copyright	creationDate	mscVersion	platform	source	translator	title_text	subtitle_text	lyricist_text	composer_text	musescore	ms3_version	subdirectory	rel_path	has_drumset	ambitus	imslp	musicbrainz	viaf	wikidata	originalFormat	staff_1_ambitus	staff_1_instrument	staff_2_ambitus	staff_2_instrument	score_integrity	imslp.1	key	mode	typesetter	text	pdf	score integrity	comments	staff_3_ambitus	staff_3_instrument	PDF	staff_4_ambitus	staff_4_instrument
dvorak_silhouettes	op08n05	1: 3/4	1: 3	81	80	241.0	81	80	241.0		1037.0	684	193	0	0	139	f#	2.3.0	Adrian Nagel (2.1.1), Hanné Becker (2.3.0)	Adrian Nagel (2.1.1)	1875	1879	OxfordMusicOnline	Antonín Dvořák 	Silhouettes	5	Presto	op. 8					2019-04-04	3.02	Apple Macintosh			Silhouettes, op. 8	5. Presto		Antonín Dvořák 	3.6.2	1.1.1	dvorak_silhouettes/MS3	dvorak_silhouettes/MS3/op08n05.mscx	False	30-82 (F#1-A#5)	https://imslp.org/wiki/Silhouettes%2C_Op.8_(Dvo%C5%99%C3%A1k%2C_Anton%C3%ADn)	https://musicbrainz.org/work/dde1943a-4331-49f4-9400-ce35a40d635e	https://viaf.org/viaf/174794325/		xml	53-80 (E#3-G#5)	Piano	30-82 (F#1-A#5)	Piano							https://imslp.org/wiki/Special:ReverseLookup/59514	Tom Schreyer						
dvorak_silhouettes	op08n06	1: 6/8	1: -2	60	60	180.0	60	60	180.0		766.87	825	361	0	0	113	Bb	2.3.0	Adrian Nagel (2.1.1), Hanné Becker (2.3.0)	Adrian Nagel (2.1.1)	1875	1879	OxfordMusicOnline	Antonín Dvořák 	Silhouettes	6	Poco sostenuto	op. 8					2019-04-04	3.02	Apple Macintosh			Silhouettes, op. 8	6. Poco sostenuto		Antonín Dvořák 	3.6.2	1.1.1	dvorak_silhouettes/MS3	dvorak_silhouettes/MS3/op08n06.mscx	False	27-96 (Eb1-C7)	https://imslp.org/wiki/Silhouettes%2C_Op.8_(Dvo%C5%99%C3%A1k%2C_Anton%C3%ADn)	https://musicbrainz.org/work/5b483649-5da3-4492-a9e3-e28970136b89	https://viaf.org/viaf/174794325/		xml	50-96 (D3-C7)	Piano	27-71 (Eb1-B4)	Piano							https://imslp.org/wiki/Special:ReverseLookup/59514	Tom Schreyer						
dvorak_silhouettes	op08n07	1: 6/8	1: 2	38	38	114.0	38	38	114.0		425.5	793	323	0	0	167	D	2.3.0	Adrian Nagel (2.1.1), Hanné Becker (2.3.0)	Adrian Nagel (2.1.1)	1875	1879	OxfordMusicOnline	Antonín Dvořák 	Silhouettes	7	Allegro	op. 8					2019-04-04	3.02	Apple Macintosh			Silhouettes, op. 8	7. Allegro		Antonín Dvořák 	3.6.2	1.1.1	dvorak_silhouettes/MS3	dvorak_silhouettes/MS3/op08n07.mscx	False	26-95 (D1-B6)	https://imslp.org/wiki/Silhouettes%2C_Op.8_(Dvo%C5%99%C3%A1k%2C_Anton%C3%ADn)	https://musicbrainz.org/work/e00b53c3-c7f3-4d85-b344-494b8a217cd1	https://viaf.org/viaf/174794325/		xml	47-95 (B2-B6)	Piano	26-83 (D1-B5)	Piano							https://imslp.org/wiki/Special:ReverseLookup/59514	Tom Schreyer						
dvorak_silhouettes	op08n08	1: 2/4	1: 2	57	57	114.0	57	57	114.0		392.65	910	503	0	0	100	b	2.3.0	Adrian Nagel (2.1.1), Hanné Becker (2.3.0)	Adrian Nagel (2.1.1.)	1875	1879	OxfordMusicOnline	Antonín Dvořák 	Silhouettes	8	Allegretto	op. 8					2019-04-04	3.02	Apple Macintosh			Silhouettes, op. 8	8. Allegretto		Antonín Dvořák 	3.6.2	1.1.1	dvorak_silhouettes/MS3	dvorak_silhouettes/MS3/op08n08.mscx	False	30-90 (F#1-F#6)	https://imslp.org/wiki/Silhouettes%2C_Op.8_(Dvo%C5%99%C3%A1k%2C_Anton%C3%ADn)	https://musicbrainz.org/work/bdf8779b-eb4a-41ba-87a3-ab4899bc38e9	https://viaf.org/viaf/174794325/		xml	49-90 (C#3-F#6)	Piano	30-76 (F#1-E5)	Piano							https://imslp.org/wiki/Special:ReverseLookup/59514	Tom Schreyer						
dvorak_silhouettes	op08n09	1: 2/4	1: 5	61	61	122.0	61	61	122.0		395.5	612	303	0	0	97	B	2.3.0	Adrian Nagel (2.1.1), Hanné Becker (2.3.0)	Adrian Nagel (2.1.1)	1875	1879	OxfordMusicOnline	Antonín Dvořák 	Silhouettes	9	Allegro	op. 8					2019-04-04	3.02	Apple Macintosh			Silhouettes, op. 8	9. Allegro		Antonín Dvořák 	3.6.2	1.1.1	dvorak_silhouettes/MS3	dvorak_silhouettes/MS3/op08n09.mscx	False	23-78 (B0-F#5)	https://imslp.org/wiki/Silhouettes%2C_Op.8_(Dvo%C5%99%C3%A1k%2C_Anton%C3%ADn)	https://musicbrainz.org/work/9dcd73e1-e27b-47b8-982c-c815ecbb8637	https://viaf.org/viaf/174794325/		xml	51-78 (D#3-F#5)	Piano	23-63 (B0-D#4)	Piano							https://imslp.org/wiki/Special:ReverseLookup/59514	Tom Schreyer						
dvorak_silhouettes	op08n10	1: 6/8	1: 1	58	58	174.0	58	58	174.0		766.0	874	283	0	0	104	G	2.3.0	Adrian Nagel (2.1.1), Hanné Becker (2.3.0)	Adrian Nagel (2.1.1)	1875	1879	OxfordMusicOnline	Antonín Dvořák 	Silhouettes	10	Allegretto grazioso	op. 8					2019-04-04	3.02	Apple Macintosh			Silhouettes, op. 8	10. Allegretto grazioso		Antonín Dvořák 	3.6.2	1.1.1	dvorak_silhouettes/MS3	dvorak_silhouettes/MS3/op08n10.mscx	False	35-93 (B1-A6)	https://imslp.org/wiki/Silhouettes%2C_Op.8_(Dvo%C5%99%C3%A1k%2C_Anton%C3%ADn)	https://musicbrainz.org/work/277fc597-9c0b-44d0-86c5-d5cdb4aa01fa	https://viaf.org/viaf/174794325/		xml	51-93 (D#3-A6)	Piano	35-81 (B1-A5)	Piano							https://imslp.org/wiki/Special:ReverseLookup/59514	Tom Schreyer						
dvorak_silhouettes	op08n11	1: 3/4	1: 3	44	44	132.0	44	44	132.0		485.25	603	324	0	0	88	A	2.3.0	Adrian Nagel (2.1.1), Hanné Becker (2.3.0)	Adrian Nagel (2.1.1)	1875	1879	OxfordMusicOnline	Antonín Dvořák 	Silhouettes	11	Allegro moderato	op. 8					2019-04-04	3.02	Apple Macintosh			Silhouettes, op. 8	11. Allegro moderato		Antonín Dvořák 	3.6.2	1.1.1	dvorak_silhouettes/MS3	dvorak_silhouettes/MS3/op08n11.mscx	False	33-97 (A1-C#7)	https://imslp.org/wiki/Silhouettes%2C_Op.8_(Dvo%C5%99%C3%A1k%2C_Anton%C3%ADn)	https://musicbrainz.org/work/0dab8a7c-6041-46c1-b9fd-2ac66a5d015f	https://viaf.org/viaf/174794325/		xml	64-97 (E4-C#7)	Piano	33-81 (A1-A5)	Piano							https://imslp.org/wiki/Special:ReverseLookup/59514	Tom Schreyer						
dvorak_silhouettes	op08n12	1: 6/8	1: 4, 33: -4, 48: 4	79	78	234.5	79	78	234.5		664.5	1440	686	0	0	210	c#	2.3.0	Adrian Nagel (2.1.1), Hanné Becker (2.3.0)	Adrian Nagel (2.1.1)	1875	1879	OxfordMusicOnline	Antonín Dvořák 	Silhouettes	12	Allegro feroce	op. 8					2019-04-04	3.02	Apple Macintosh			Silhouettes, op. 8	12. Allegro feroce		Antonín Dvořák 	3.6.2	1.1.1	dvorak_silhouettes/MS3	dvorak_silhouettes/MS3/op08n12.mscx	False	31-96 (F##1-B#6)	https://imslp.org/wiki/Silhouettes%2C_Op.8_(Dvo%C5%99%C3%A1k%2C_Anton%C3%ADn)	https://musicbrainz.org/work/a9d5e5d8-a9b4-4e55-ab32-1bb9452f4ad5	https://viaf.org/viaf/174794325/		xml	44-96 (G#2-B#6)	Piano	31-80 (F##1-G#5)	Piano							https://imslp.org/wiki/Special:ReverseLookup/59514	Tom Schreyer						
grieg_lyric_pieces	op12n01	1: 2/4	1: -3	23	23	46.0	23	23	46.0		135.5	268	156	0	0	43	Eb	2.3.0	Adrian Nagel (2.1.1), John Heilig (2.30)	Adrian Nagel	1864	1867	OxfordMusicOnline	Edvard Grieg	Lyric Pieces	1	Arietta	Op. 12					2018-10-11	3.02	Microsoft Windows			Lyric Pieces, Op. 12	1. Arietta		Edvard Grieg	3.6.2	1.1.1	grieg_lyric_pieces/MS3	grieg_lyric_pieces/MS3/op12n01.mscx	False	39-79 (Eb2-G5)	https://imslp.org/wiki/Lyric_Pieces,_Op.12_(Grieg,_Edvard)	https://musicbrainz.org/work/b6115546-141a-3366-9e3c-77c1459d21f8		https://www.wikidata.org/wiki/Q2304758	mxl	55-79 (G3-G5)		39-71 (Eb2-Cb5)		Tom Schreyer						https://imslp.eu/files/imglnks/euimg/8/8e/IMSLP186423-PMLP01776-Grieg,_Edvard-Samlede_Verker_Peters_Band_1_01_Op_12_scan.pdf#page=1							
grieg_lyric_pieces	op12n02	1: 3/4	1: 0, 37: 3, 53: 0, 71: 3	79	79	237.0	79	79	237.0		731.0	627	285	0	0	125	a	2.3.0	Adrian Nagel (2.1.0), John Heilig (2.3.0)	Adrian Nagel	1864	1867	OxfordMusicOnline	Edvard Grieg	Lyric Pieces	2	Vals	Op. 12					2018-10-11	3.02	Microsoft Windows			Lyric Pieces, Op. 12	2. Vals		Edvard Grieg	3.6.2	1.1.1	grieg_lyric_pieces/MS3	grieg_lyric_pieces/MS3/op12n02.mscx	False	33-76 (A1-E5)	https://imslp.org/wiki/Lyric_Pieces,_Op.12_(Grieg,_Edvard)	https://musicbrainz.org/work/45b7d225-3993-397f-b853-00bae7286077		https://www.wikidata.org/wiki/Q2304758	cap	59-76 (B3-E5)	unbenannt	33-73 (A1-C#5)	unbenannt	Tom Schreyer						https://imslp.eu/files/imglnks/euimg/8/8e/IMSLP186423-PMLP01776-Grieg,_Edvard-Samlede_Verker_Peters_Band_1_01_Op_12_scan.pdf#page=2							
grieg_lyric_pieces	op12n03	1: 2/2	1: 4, 26: 1, 41: 4	53	52	209.0	53	52	209.0		598.0	519	245	0	0	110	E	2.3.0	Adrian Nagel (2.1.1), John Heilig (2.3.0)	Adrian Nagel	1864	1867	OxfordMusicOnline	Edvard Grieg	Lyric Pieces	3	Vektersang	Op. 12					2018-10-11	3.02	Microsoft Windows			Lyric Pieces, Op. 12	3. Vektersang		Edvard Grieg	3.6.2	1.1.1	grieg_lyric_pieces/MS3	grieg_lyric_pieces/MS3/op12n03.mscx	False	40-77 (E2-F5)	https://imslp.org/wiki/Lyric_Pieces,_Op.12_(Grieg,_Edvard)	https://musicbrainz.org/work/4f015f17-29a8-3e53-989f-cc7f2fa2babf		https://www.wikidata.org/wiki/Q2304758	xml	56-77 (G#3-F5)	Midi_1	40-61 (E2-C#4)	Midi_1	Tom Schreyer						https://imslp.eu/files/imglnks/euimg/8/8e/IMSLP186423-PMLP01776-Grieg,_Edvard-Samlede_Verker_Peters_Band_1_01_Op_12_scan.pdf#page=4							
grieg_lyric_pieces	op12n04	1: 3/4	1: 1	72	72	216.0	72	72	216.0		593.5	732	334	0	0	97	e	2.3.0	Adrian Nagel (2.1.1), John Heilig (2.3.0)	Adrian Nagel	1864	1867	OxfordMusicOnline	Edvard Grieg	Lyric Pieces	4	Alfedans	Op. 12				Public Domain (PianoXML typeset)	2018-10-11	3.02	Microsoft Windows	https://musescore.com/user/9292486/scores/5219569		Lyric Pieces, Op. 12	4. Alfedans		Edvard Grieg	3.6.2	1.1.1	grieg_lyric_pieces/MS3	grieg_lyric_pieces/MS3/op12n04.mscx	False	40-88 (E2-E6)	https://imslp.org/wiki/Lyric_Pieces,_Op.12_(Grieg,_Edvard)	https://musicbrainz.org/work/0240b972-5f42-30b7-acbb-0b9e28c69b42		https://www.wikidata.org/wiki/Q2304758	mxl	54-88 (F#3-E6)	Grand Piano	40-71 (E2-B4)	Grand Piano	Tom Schreyer						https://imslp.eu/files/imglnks/euimg/8/8e/IMSLP186423-PMLP01776-Grieg,_Edvard-Samlede_Verker_Peters_Band_1_01_Op_12_scan.pdf#page=6							
grieg_lyric_pieces	op12n05	1: 3/4	1: 3	41	40	121.0	41	40	121.0		460.0	473	186	0	0	109	f#	2.3.0	Adrian Nagel (2.1.1), John Heilig (2.3.0)	Adrian Nagel	1864	1867	OxfordMusicOnline	Edvard Grieg	Lyric Pieces	5	Folkevise	Op. 12					2018-12-07	3.02	Microsoft Windows	Scanned sheet music		Lyric Pieces, Op. 12	5. Folkevise		Edvard Grieg	3.6.2	1.1.1	grieg_lyric_pieces/MS3	grieg_lyric_pieces/MS3/op12n05.mscx	False	40-78 (E2-F#5)	https://imslp.org/wiki/Lyric_Pieces,_Op.12_(Grieg,_Edvard)	https://musicbrainz.org/work/ce4b0bb1-7bd8-3290-b0d8-b69c841d40fc		https://www.wikidata.org/wiki/Q2304758	xml	56-78 (G#3-F#5)	S.	40-66 (E2-F#4)	S.	Tom Schreyer						https://imslp.eu/files/imglnks/euimg/8/8e/IMSLP186423-PMLP01776-Grieg,_Edvard-Samlede_Verker_Peters_Band_1_01_Op_12_scan.pdf#page=8							
grieg_lyric_pieces	op12n06	1: 3/4	1: 2, 25: -1, 49: 2	56	56	168.0	56	56	168.0		729.0	544	241	0	0	126	D	2.3.0	Adrian Nagel (2.1.1), John Heilig (2.3.0)	Adrian Nagel	1864	1867	OxfordMusicOnline	Edvard Grieg	Lyric Pieces	6	Norsk	Op. 12					2018-10-11	3.02	Microsoft Windows			Lyric Pieces, Op. 12	6. Norsk		Edvard Grieg	3.6.2	1.1.1	grieg_lyric_pieces/MS3	grieg_lyric_pieces/MS3/op12n06.mscx	False	31-86 (G1-D6)	https://imslp.org/wiki/Lyric_Pieces,_Op.12_(Grieg,_Edvard)	https://musicbrainz.org/work/afd31d11-36f7-3932-9eb4-b0ac3e386445		https://www.wikidata.org/wiki/Q2304758	cap	55-86 (G3-D6)	Klavier linke Hand	31-69 (G1-A4)	Klavier linke Hand	Tom Schreyer						https://imslp.eu/files/imglnks/euimg/8/8e/IMSLP186423-PMLP01776-Grieg,_Edvard-Samlede_Verker_Peters_Band_1_01_Op_12_scan.pdf#page=10							
grieg_lyric_pieces	op12n07	1: 2/4	1: 1	57	56	112.5	57	56	112.5		303.0	533	242	0	0	74	e	2.3.0	Adrian Nagel (2.1.1), John Heilig (2.3.0)	Adrian Nagel	1864	1867	OxfordMusicOnline	Edvard Grieg	Lyric Pieces	7	Albumblad	Op. 12					2018-10-11	3.02	Microsoft Windows			Lyric Pieces, Op. 12	7. Albumblad		Edvard Grieg	3.6.2	1.1.1	grieg_lyric_pieces/MS3	grieg_lyric_pieces/MS3/op12n07.mscx	False	40-88 (E2-E6)	https://imslp.org/wiki/Lyric_Pieces,_Op.12_(Grieg,_Edvard)	https://musicbrainz.org/work/7d660b81-b1b3-35ee-8850-be158026146a		https://www.wikidata.org/wiki/Q2304758	xml	54-88 (F#3-E6)	Midi_1	40-69 (E2-A4)	Midi_1	Tom Schreyer						https://imslp.eu/files/imglnks/euimg/8/8e/IMSLP186423-PMLP01776-Grieg,_Edvard-Samlede_Verker_Peters_Band_1_01_Op_12_scan.pdf#page=12							
grieg_lyric_pieces	op12n08	1: 4/4	1: -3	32	32	128.0	32	32	128.0		473.0	348	98	0	0	78	Eb	2.3.0	Adrian Nagel (2.1.1), John Heilig (2.3.0)	Adrian Nagel	1864	1867	OxfordMusicOnline	Edvard Grieg	Lyric Pieces	8	Fedrelandssang	Op. 12					2018-10-11	3.02	Microsoft Windows			Lyric Pieces, Op. 12	8. Fedrelandssang		Edvard Grieg	3.6.2	1.1.1	grieg_lyric_pieces/MS3	grieg_lyric_pieces/MS3/op12n08.mscx	False	34-75 (Bb1-Eb5)	https://imslp.org/wiki/Lyric_Pieces,_Op.12_(Grieg,_Edvard)	https://musicbrainz.org/work/3c3e3f81-84aa-3f08-9f4e-1a53f6f4f90b		https://www.wikidata.org/wiki/Q2304758	xml	51-75 (Eb3-Eb5)	Midi_1	34-63 (Bb1-Eb4)	Midi_1	Tom Schreyer						https://imslp.eu/files/imglnks/euimg/8/8e/IMSLP186423-PMLP01776-Grieg,_Edvard-Samlede_Verker_Peters_Band_1_01_Op_12_scan.pdf#page=14							
grieg_lyric_pieces	op38n01	1: 2/4	1: 1, 33: -2, 71: 1	86	86	172.0	86	86	172.0		749.0	964	383	0	0	141	G	2.3.0	Adrian Nagel (2.1.1), John Heilig (2.3.0)	Adrian Nagel	1883	1883	OxfordMusicOnline	Edvard Grieg	Lyric Pieces	1	Berceuse	Op. 38					2018-10-11	3.02	Microsoft Windows			Lyric Pieces, Op. 38	1. Berceuse		Edvard Grieg	3.6.2	1.1.1	grieg_lyric_pieces/MS3	grieg_lyric_pieces/MS3/op38n01.mscx	False	31-91 (G1-G6)	https://imslp.org/wiki/Lyric_Pieces,_Op.38_(Grieg,_Edvard)	https://musicbrainz.org/work/bea9c22d-4143-39c6-9b5e-73f936a00719		https://www.wikidata.org/wiki/Q2304758	xml	58-91 (Bb3-G6)	Midi_1	31-72 (G1-C5)	Midi_1	Tom Schreyer						https://imslp.eu/files/imglnks/euimg/5/56/IMSLP211169-PMLP01777-Grieg,_Edvard-Samlede_Verker_Peters_Band_1_02_Op_38_scan.pdf#page=1							
grieg_lyric_pieces	op38n02	1: 3/4	1: 1	41	41	123.0	68	68	204.0		462.0	399	170	0	0	46	e	2.3.0	Adrian Nagel (2.1.1), John Heilig (2.3.0)	Adrian Nagel	1883	1883	OxfordMusicOnline	Edvard Grieg	Lyric Pieces	2	Folkevise	Op. 38					2018-10-11	3.02	Microsoft Windows			Lyric Pieces, Op. 38	2. Folkevise		Edvard Grieg	3.6.2	1.1.1	grieg_lyric_pieces/MS3	grieg_lyric_pieces/MS3/op38n02.mscx	False	28-78 (E1-F#5)	https://imslp.org/wiki/Lyric_Pieces,_Op.38_(Grieg,_Edvard)	https://musicbrainz.org/work/cfdff733-6056-31cd-be23-43802349c175		https://www.wikidata.org/wiki/Q2304758	xml	54-78 (F#3-F#5)	Midi_1	28-62 (E1-D4)	Midi_1	Tom Schreyer						https://imslp.eu/files/imglnks/euimg/5/56/IMSLP211169-PMLP01777-Grieg,_Edvard-Samlede_Verker_Peters_Band_1_02_Op_38_scan.pdf#page=4							
grieg_lyric_pieces	op38n03	1: 4/4	1: 0	48	48	192.0	48	48	192.0		475.0	464	333	0	0	87	C	2.3.0	Adrian Nagel (2.1.1), John Heilig (2.3.0)	Adrian Nagel	1883	1883	OxfordMusicOnline	Edvard Grieg	Lyric Pieces	3	Melodi	Op. 38					2018-10-11	3.02	Microsoft Windows			Lyric Pieces, Op. 38	3. Melodi		Edvard Grieg	3.6.2	1.1.1	grieg_lyric_pieces/MS3	grieg_lyric_pieces/MS3/op38n03.mscx	False	31-81 (G1-A5)	https://imslp.org/wiki/Lyric_Pieces,_Op.38_(Grieg,_Edvard)	https://musicbrainz.org/work/51269482-fbd2-3a3b-87c7-35c3b50f59d7		https://www.wikidata.org/wiki/Q2304758	xml	57-81 (A3-A5)	Midi_1	31-74 (G1-D5)	Midi_1	Tom Schreyer						https://imslp.eu/files/imglnks/euimg/5/56/IMSLP211169-PMLP01777-Grieg,_Edvard-Samlede_Verker_Peters_Band_1_02_Op_38_scan.pdf#page=6							
grieg_lyric_pieces	op38n04	1: 2/4	1: -2	36	36	72.0	36	36	72.0		232.5	458	196	0	0	66	g	2.3.0	Adrian Nagel (2.1.1), John Heilig (2.3.0)	Adrian Nagel	1883	1883	OxfordMusicOnline	Edvard Grieg	Lyric Pieces	4	Halling	Op. 38					2018-10-11	3.02	Microsoft Windows			Lyric Pieces, Op. 38	4. Halling		Edvard Grieg	3.6.2	1.1.1	grieg_lyric_pieces/MS3	grieg_lyric_pieces/MS3/op38n04.mscx	False	31-87 (G1-Eb6)	https://imslp.org/wiki/Lyric_Pieces,_Op.38_(Grieg,_Edvard)	https://musicbrainz.org/work/fe334115-ea24-3984-8b4c-7c8f4870ebd3		https://www.wikidata.org/wiki/Q2304758	xml	50-87 (D3-Eb6)	Midi_1	31-82 (G1-Bb5)	Midi_1	Tom Schreyer						https://imslp.eu/files/imglnks/euimg/5/56/IMSLP211169-PMLP01777-Grieg,_Edvard-Samlede_Verker_Peters_Band_1_02_Op_38_scan.pdf#page=8							
grieg_lyric_pieces	op38n05	1: 3/4	1: 1	41	41	123.0	80	80	240.0		520.0	395	171	0	0	70	G	2.3.0	Adrian Nagel (2.1.1), John Heilig (2.3.0)	Adrian Nagel	1883	1883	OxfordMusicOnline	Edvard Grieg	Lyric Pieces	5	Springdans	Op. 38					2018-10-11	3.02	Microsoft Windows			Lyric Pieces, Op. 38	5. Springdans		Edvard Grieg	3.6.2	1.1.1	grieg_lyric_pieces/MS3	grieg_lyric_pieces/MS3/op38n05.mscx	False	38-86 (D2-D6)	https://imslp.org/wiki/Lyric_Pieces,_Op.38_(Grieg,_Edvard)	https://musicbrainz.org/work/57fee97d-b8ad-3a89-a012-275ffc21fee5		https://www.wikidata.org/wiki/Q2304758	cap	54-86 (F#3-D6)	unbenannt	38-67 (D2-G4)	unbenannt	Tom Schreyer						https://imslp.eu/files/imglnks/euimg/5/56/IMSLP211169-PMLP01777-Grieg,_Edvard-Samlede_Verker_Peters_Band_1_02_Op_38_scan.pdf#page=10							
grieg_lyric_pieces	op38n06	1: 3/4	1: 0	47	47	141.0	47	47	141.0		470.0	665	283	0	0	104	a	2.3.0	Adrian Nagel (2.1.1), John Heilig (2.3.0)	Adrian Nagel	1883	1883	OxfordMusicOnline	Edvard Grieg	Lyric Pieces	6	Elegi	Op. 38					2018-10-11	3.02	Microsoft Windows			Lyric Pieces, Op. 38	6. Elegi		Edvard Grieg	3.6.2	1.1.1	grieg_lyric_pieces/MS3	grieg_lyric_pieces/MS3/op38n06.mscx	False	35-77 (B1-F5)	https://imslp.org/wiki/Lyric_Pieces,_Op.38_(Grieg,_Edvard)	https://musicbrainz.org/work/5b2fb536-5e97-39d9-b76b-6e6418279286		https://www.wikidata.org/wiki/Q2304758	xml	60-77 (C4-F5)	Midi_1	35-65 (B1-F4)	Midi_1	Tom Schreyer						https://imslp.eu/files/imglnks/euimg/5/56/IMSLP211169-PMLP01777-Grieg,_Edvard-Samlede_Verker_Peters_Band_1_02_Op_38_scan.pdf#page=12							
grieg_lyric_pieces	op38n07	1: 3/4	1: 1	53	53	159.0	53	53	159.0		380.0	409	219	0	0	55	e	2.3.0	Adrian Nagel (2.1.1), John Heilig (2.3.0)	Adrian Nagel	1866	1883	OxfordMusicOnline	Edvard Grieg	Lyric Pieces	7	Vals	Op. 38					2018-10-11	3.02	Microsoft Windows			Lyric Pieces, Op. 38	7. Vals		Edvard Grieg	3.6.2	1.1.1	grieg_lyric_pieces/MS3	grieg_lyric_pieces/MS3/op38n07.mscx	False	35-83 (B1-B5)	https://imslp.org/wiki/Lyric_Pieces,_Op.38_(Grieg,_Edvard)	https://musicbrainz.org/work/2f99723b-8817-3803-b822-c38c02dfcf5c		https://www.wikidata.org/wiki/Q2304758	xml	55-83 (G3-B5)	Midi_1	35-67 (B1-G4)	Midi_1	Tom Schreyer						https://imslp.eu/files/imglnks/euimg/5/56/IMSLP211169-PMLP01777-Grieg,_Edvard-Samlede_Verker_Peters_Band_1_02_Op_38_scan.pdf#page=14							
grieg_lyric_pieces	op38n08	1: 3/4	1: -5, 33: -2	84	84	252.0	137	137	411.0		1153.5	903	321	0	0	130	bb	2.3.0	Adrian Nagel (2.1.1), John Heilig (2.3.0)	Adrian Nagel	1877	1878	OxfordMusicOnline	Edvard Grieg	Lyric Pieces	8	Kanon	Op. 38					2018-12-04	3.02	Linux			Lyric Pieces, Op. 38	8. Kanon		Edvard Grieg	3.6.2	1.1.1	grieg_lyric_pieces/MS3	grieg_lyric_pieces/MS3/op38n08.mscx	False	34-85 (Bb1-Db6)	https://imslp.org/wiki/Lyric_Pieces,_Op.38_(Grieg,_Edvard)	https://musicbrainz.org/work/ebdb5419-8851-3cc2-93aa-9dc8b1a8f38f		https://www.wikidata.org/wiki/Q2304758	xml	52-85 (E3-Db6)	Piano (2)	34-73 (Bb1-Db5)	Piano (2)	Tom Schreyer						https://imslp.eu/files/imglnks/euimg/5/56/IMSLP211169-PMLP01777-Grieg,_Edvard-Samlede_Verker_Peters_Band_1_02_Op_38_scan.pdf#page=16							
grieg_lyric_pieces	op43n01	1: 4/4	1: 3	42	42	168.0	48	48	192.0		277.0	828	629	0	0	102	A	2.3.0	Adrian Nagel (2.1.1), John Heilig (2.3.0)	Adrian Nagel	1886	1886	OxfordMusicOnline	Edvard Grieg	Lyric Pieces	1	Sommerfugl	Op. 43					2018-11-20	3.02	Linux			Lyric Pieces, Op. 43	1. Sommerfugl		Edvard Grieg	3.6.2	1.1.1	grieg_lyric_pieces/MS3	grieg_lyric_pieces/MS3/op43n01.mscx	False	21-93 (A0-A6)	https://imslp.org/wiki/Lyric_Pieces,_Op.43_(Grieg,_Edvard)	https://musicbrainz.org/work/5da47cc1-58d7-33d0-8c05-a3b7fab34018		https://www.wikidata.org/wiki/Q2304758	xml	49-93 (C#3-A6)	Piano	21-78 (A0-F#5)	Piano	Tom Schreyer						https://imslp.eu/files/imglnks/euimg/0/0a/IMSLP211183-PMLP01778-Grieg,_Edvard-Samlede_Verker_Peters_Band_1_03_Op_43_scan.pdf#page=1							
grieg_lyric_pieces	op43n02	1: 6/8	1: 2	31	30	90.0	31	30	90.0		351.5	425	176	0	0	98	b	2.3.0	Adrian Nagel (2.1.1), John Heilig (2.3.0)	Adrian Nagel	1886	1886	OxfordMusicOnline	Edvard Grieg	Lyric Pieces	2	Ensom vandrer	Op. 43					2018-11-20	3.02	Linux			Lyric Pieces, Op. 43	2. Ensom vandrer		Edvard Grieg	3.6.2	1.1.1	grieg_lyric_pieces/MS3	grieg_lyric_pieces/MS3/op43n02.mscx	False	35-83 (B1-B5)	https://imslp.org/wiki/Lyric_Pieces,_Op.43_(Grieg,_Edvard)	https://musicbrainz.org/work/ec0360d4-ca95-37af-bcb3-598b21add0ca		https://www.wikidata.org/wiki/Q2304758	xml	58-83 (A#3-B5)	Piano	35-69 (B1-A4)	Piano	Tom Schreyer						https://imslp.eu/files/imglnks/euimg/0/0a/IMSLP211183-PMLP01778-Grieg,_Edvard-Samlede_Verker_Peters_Band_1_03_Op_43_scan.pdf#page=5							
grieg_lyric_pieces	op43n03	1: 4/4	1: 6	35	35	140.0	35	35	140.0		549.5	516	219	0	0	112	F#	2.3.0	Adrian Nagel (2.1.1), John Heilig (2.3.0)	Adrian Nagel	1886	1886	OxfordMusicOnline	Edvard Grieg	Lyric Pieces	3	I hjemmet	Op. 43					2018-11-20	3.02	Linux			Lyric Pieces, Op. 43	3. I hjemmet		Edvard Grieg	3.6.2	1.1.1	grieg_lyric_pieces/MS3	grieg_lyric_pieces/MS3/op43n03.mscx	False	30-85 (F#1-C#6)	https://imslp.org/wiki/Lyric_Pieces,_Op.43_(Grieg,_Edvard)	https://musicbrainz.org/work/0c0fae18-33d0-3946-b923-eac4b193d9fc		https://www.wikidata.org/wiki/Q2304758	xml	48-85 (B#2-C#6)	Piano	30-71 (F#1-B4)	Piano	Tom Schreyer						https://imslp.eu/files/imglnks/euimg/0/0a/IMSLP211183-PMLP01778-Grieg,_Edvard-Samlede_Verker_Peters_Band_1_03_Op_43_scan.pdf#page=7							
